Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus,Country,Year,Decade,Decade Year,success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",19-Dec-63,09:28:00,Vostok-2,Cosmos 24,Retired,,Success, Kazakhstan,1963,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",30-Jan-64,09:45:00,Vostok,Elektron 1 & 2,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",19-Feb-64,05:47:00,Molniya,3MV-1 nƒ?ÿ??2 (Zond 1),Retired,,Failure, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",21-Mar-64,08:15:00,Molniya,E-6 nƒ?ÿ??6,Retired,,Failure, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",27-Mar-64,03:24:00,Molniya,Cosmos 27,Retired,,Partial Failure, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",02-Apr-64,02:42:00,Molniya,Zond 1,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-Apr-64,09:31:00,Poliot,Poliot-2,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",20-Apr-64,08:08:00,Molniya,E-6 nƒ?ÿ??5 (Luna 5),Retired,,Failure, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",18-May-64,09:42:00,Voskhod,Cosmos 30,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",04-Jun-64,04:00:00,Molniya,Molniya-1 nƒ?ÿ??1,Retired,,Failure, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",01-Jul-64,11:00:00,Voskhod,Cosmos 34,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",10-Jul-64,,Vostok,Elektron 3 & 4,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",22-Aug-64,07:21:00,Molniya,Cosmos 41,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",13-Sep-64,09:45:00,Voskhod,Cosmos 45,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",06-Oct-64,07:00:00,Voskhod,Cosmos 47,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-Oct-64,07:30:00,Voskhod,Voskhod 1,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",30-Nov-64,13:12:00,Molniya,Zond 2,Retired,,Success, Kazakhstan,1964,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",22-Feb-65,07:30:00,Voskhod,Cosmos 57,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-Mar-65,09:36:00,Molniya,Cosmos 60,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",18-Mar-65,07:00:00,Voskhod,Voskhod 2,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",10-Apr-65,08:15:00,Molniya,E-6 nƒ?ÿ??8 (Luna),Retired,,Failure, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",23-Apr-65,01:55:00,Molniya,Molniya-1 nƒ?ÿ??3,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",09-May-65,07:45:00,Molniya,Luna 5,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",08-Jun-65,07:41:00,Molniya,Luna 6,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",25-Jun-65,09:45:00,Voskhod,Cosmos 69,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",18-Jul-65,14:38:00,Molniya,Zond 3,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",25-Aug-65,10:10:00,Voskhod,Cosmos 79,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",04-Oct-65,07:55:00,Molniya-M /Block L,Luna 7,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",14-Oct-65,06:00:00,Molniya,Molniya-1 nƒ?ÿ??4,Retired,,Success, Kazakhstan,1965,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",20-Oct-66,07:50:00,Molniya,Molniya-1 nƒ?ÿ??7,Retired,,Success, Kazakhstan,1966,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",21-Dec-66,10:17:00,Molniya-M /Block L,Luna 13,Retired,,Success, Kazakhstan,1966,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",07-Feb-67,13:20:00,Soyuz,Cosmos 140,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",27-Feb-67,08:45:00,Vostok-2,Cosmos 143,Retired,,Partial Failure, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-Apr-67,10:51:00,Voskhod,Cosmos 155,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",23-Apr-67,00:35:00,Soyuz,Soyuz 1,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-May-67,10:30:00,Vostok-2,Cosmos 157,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",16-May-67,21:44:00,Molniya-M /Block L,Cosmos 159,Retired,,Partial Failure, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",24-May-67,22:50:00,Molniya,Molniya-1 nƒ?ÿ??8,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",01-Jun-67,10:40:00,Voskhod,Cosmos 162,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",12-Jun-67,02:39:00,Molniya-M /Block VL,Venera 4,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",17-Jun-67,02:36:00,Molniya-M /Block VL,Cosmos 167,Retired,,Partial Failure, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",09-Aug-67,05:45:00,Voskhod,Cosmos 172,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",31-Aug-67,08:00:00,Molniya,Cosmos 174,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",16-Sep-67,06:06:00,Voskhod,Cosmos 177,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",03-Oct-67,05:00:00,Molniya,Molniya-1 nƒ?ÿ??9,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",22-Oct-67,08:40:00,Molniya,Molniya-1 nƒ?ÿ??12,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",30-Oct-67,08:12:00,Soyuz,Cosmos 188,Retired,,Success, Kazakhstan,1967,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",07-Feb-68,10:43:00,Molniya-M /Block L,E-6LS nƒ?ÿ??112,Retired,,Failure, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",21-Mar-68,09:50:00,Voskhod,Cosmos 208,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",07-Apr-68,10:09:00,Molniya-M /Block L,Luna 14,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",15-Apr-68,09:34:00,Soyuz,Cosmos 213,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",21-Apr-68,04:20:00,Molniya-M /Block L,Molniya-1 nƒ?ÿ??10,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",21-Jun-68,12:00:00,Voskhod,Cosmos 228,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",05-Jul-68,15:25:00,Molniya-M /Block L,Molniya-1 nƒ?ÿ??13,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",23-Sep-68,07:39:00,Voskhod,Cosmos 243,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",05-Oct-68,00:32:00,Molniya-M /Block L,Molniya-1 nƒ?ÿ??14,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",25-Oct-68,09:00:00,Soyuz,Soyuz 2,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",31-Oct-68,09:14:00,Voskhod,Cosmos 251,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",16-Dec-68,09:15:00,Molniya-M /Block L,Cosmos 260,Retired,,Success, Kazakhstan,1968,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",05-Jan-69,06:28:00,Molniya-M /Block VL,Venera 5,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",10-Jan-69,05:51:00,Molniya-M /Block VL,Venera 6,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",15-Jan-69,07:04:00,Soyuz,Soyuz 5,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",23-Jan-69,09:15:00,Voskhod,Cosmos 264,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",11-Apr-69,02:30:00,Molniya-M /Block L,Molniya-1 nƒ?ÿ??16,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",23-Apr-69,09:55:00,Voskhod,Cosmos 280,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",27-Jun-69,06:59:00,Voskhod,Cosmos 288,Retired,,Success, Kazakhstan,1969,1960,1960,#ERROR
